फेसबुक	0	6	फ	फे	फेस	क	ुक	बुक	0	फ	े	स	ब	ु	फे	ेस	सब	बु	ुक	फेस	ेसब	सबु	बुक	ुक_	फेसब	ेसबु	सबुक	बुक_	ुक__	फेसबु	ेसबुक	सबुक_	बुक__	ुक___	NULL	NULL	का	सिक्योरिटी	0
जा	1	2	ज	जा	NULL	ा	जा	NULL	0	ज	ा	_	_	_	जा	ा_	__	__	__	जा_	ा__	___	___	___	जा__	ा___	____	____	____	जा___	ा____	_____	_____	_____	से	देखे	सकते	हैं	0
सकते	1	4	स	सक	सकत	े	ते	कते	0	स	क	त	े	_	सक	कत	ते	े_	__	सकत	कते	ते_	े__	___	सकते	कते_	ते__	े___	____	सकते_	कते__	ते___	े____	_____	देखे	जा	हैं	NULL	0
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	जा	सकते	NULL	NULL	0
EOL
8	0	1	8	NULL	NULL	8	NULL	NULL	0	8	_	_	_	_	8_	__	__	__	__	8__	___	___	___	___	8___	____	____	____	____	8____	_____	_____	_____	_____	NULL	NULL	एमबीपीएस	वार्इफार्इ	0
एमबीपीएस	0	8	ए	एम	एमब	स	एस	ीएस	0	ए	म	ब	ी	प	एम	मब	बी	ीप	पी	एमब	मबी	बीप	ीपी	पीए	एमबी	मबीप	बीपी	ीपीए	पीएस	एमबीप	मबीपी	बीपीए	ीपीएस	पीएस_	NULL	8	वार्इफार्इ	कनेक्शन	0
वार्इफार्इ	0	10	व	वा	वार	इ	्इ	र्इ	0	व	ा	र	्	इ	वा	ार	र्	्इ	इफ	वार	ार्	र्इ	्इफ	इफा	वार्	ार्इ	र्इफ	्इफा	इफार	वार्इ	ार्इफ	र्इफा	्इफार	इफार्	8	एमबीपीएस	कनेक्शन	पर	B_ASP
कनेक्शन	0	7	क	कन	कने	न	शन	्शन	0	क	न	े	क	्	कन	ने	ेक	क्	्श	कने	नेक	ेक्	क्श	्शन	कनेक	नेक्	ेक्श	क्शन	्शन_	कनेक्	नेक्श	ेक्शन	क्शन_	्शन__	एमबीपीएस	वार्इफार्इ	पर	स्ट्रीमिंग	I_ASP
पर	1	2	प	पर	NULL	र	पर	NULL	0	प	र	_	_	_	पर	र_	__	__	__	पर_	र__	___	___	___	पर__	र___	____	____	____	पर___	र____	_____	_____	_____	वार्इफार्इ	कनेक्शन	स्ट्रीमिंग	बहुत	0
स्ट्रीमिंग	0	10	स	स्	स्ट	ग	ंग	िंग	0	स	्	ट	्	र	स्	्ट	ट्	्र	री	स्ट	्ट्	ट्र	्री	रीम	स्ट्	्ट्र	ट्री	्रीम	रीमि	स्ट्र	्ट्री	ट्रीम	्रीमि	रीमिं	कनेक्शन	पर	बहुत	सही	B_ASP
बहुत	1	4	ब	बह	बहु	त	ुत	हुत	0	ब	ह	ु	त	_	बह	हु	ुत	त_	__	बहु	हुत	ुत_	त__	___	बहुत	हुत_	ुत__	त___	____	बहुत_	हुत__	ुत___	त____	_____	पर	स्ट्रीमिंग	सही	होता	0
सही	0	3	स	सह	सही	ी	ही	सही	0	स	ह	ी	_	_	सह	ही	ी_	__	__	सही	ही_	ी__	___	___	सही_	ही__	ी___	____	____	सही__	ही___	ी____	_____	_____	स्ट्रीमिंग	बहुत	होता	है	0
होता	1	4	ह	हो	होत	ा	ता	ोता	0	ह	ो	त	ा	_	हो	ोत	ता	ा_	__	होत	ोता	ता_	ा__	___	होता	ोता_	ता__	ा___	____	होता_	ोता__	ता___	ा____	_____	बहुत	सही	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	सही	होता	NULL	NULL	0
EOL
एयरटेल	0	6	ए	एय	एयर	ल	ेल	टेल	0	ए	य	र	ट	े	एय	यर	रट	टे	ेल	एयर	यरट	रटे	टेल	ेल_	एयरट	यरटे	रटेल	टेल_	ेल__	एयरटे	यरटेल	रटेल_	टेल__	ेल___	NULL	NULL	पॉकेट	टीवी	0
पॉकेट	0	5	प	पॉ	पॉक	ट	ेट	केट	0	प	ॉ	क	े	ट	पॉ	ॉक	के	ेट	ट_	पॉक	ॉके	केट	ेट_	ट__	पॉके	ॉकेट	केट_	ेट__	ट___	पॉकेट	ॉकेट_	केट__	ेट___	ट____	NULL	एयरटेल	टीवी	एप्प	0
टीवी	0	4	ट	टी	टीव	ी	वी	ीवी	0	ट	ी	व	ी	_	टी	ीव	वी	ी_	__	टीव	ीवी	वी_	ी__	___	टीवी	ीवी_	वी__	ी___	____	टीवी_	ीवी__	वी___	ी____	_____	एयरटेल	पॉकेट	एप्प	पर	0
एप्प	0	4	ए	एप	एप्	प	्प	प्प	1	ए	प	्	प	_	एप	प्	्प	प_	__	एप्	प्प	्प_	प__	___	एप्प	प्प_	्प__	प___	____	एप्प_	प्प__	्प___	प____	_____	पॉकेट	टीवी	पर	ऑन-डिमांड	0
पर	1	2	प	पर	NULL	र	पर	NULL	0	प	र	_	_	_	पर	र_	__	__	__	पर_	र__	___	___	___	पर__	र___	____	____	____	पर___	र____	_____	_____	_____	टीवी	एप्प	ऑन-डिमांड	सर्विस	0
ऑन-डिमांड	0	9	ऑ	ऑन	ऑन-	ड	ंड	ांड	0	ऑ	न	-	ड	ि	ऑन	न-	-ड	डि	िम	ऑन-	न-ड	-डि	डिम	िमा	ऑन-ड	न-डि	-डिम	डिमा	िमां	ऑन-डि	न-डिम	-डिमा	डिमां	िमांड	एप्प	पर	सर्विस	अलग-अलग	0
सर्विस	0	6	स	सर	सर्	स	िस	विस	0	स	र	्	व	ि	सर	र्	्व	वि	िस	सर्	र्व	्वि	विस	िस_	सर्व	र्वि	्विस	विस_	िस__	सर्वि	र्विस	्विस_	विस__	िस___	पर	ऑन-डिमांड	अलग-अलग	तरह	0
अलग-अलग	0	7	अ	अल	अलग	ग	लग	अलग	0	अ	ल	ग	-	अ	अल	लग	ग-	-अ	अल	अलग	लग-	ग-अ	-अल	अलग	अलग-	लग-अ	ग-अल	-अलग	अलग_	अलग-अ	लग-अल	ग-अलग	-अलग_	अलग__	ऑन-डिमांड	सर्विस	तरह	के	0
तरह	1	3	त	तर	तरह	ह	रह	तरह	0	त	र	ह	_	_	तर	रह	ह_	__	__	तरह	रह_	ह__	___	___	तरह_	रह__	ह___	____	____	तरह__	रह___	ह____	_____	_____	सर्विस	अलग-अलग	के	मूवीज	0
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	अलग-अलग	तरह	मूवीज	की	0
मूवीज	0	5	म	मू	मूव	ज	ीज	वीज	0	म	ू	व	ी	ज	मू	ूव	वी	ीज	ज_	मूव	ूवी	वीज	ीज_	ज__	मूवी	ूवीज	वीज_	ीज__	ज___	मूवीज	ूवीज_	वीज__	ीज___	ज____	तरह	के	की	लाइब्रेरी	B_ASP
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	के	मूवीज	लाइब्रेरी	देती	I_ASP
लाइब्रेरी	0	9	ल	ला	लाइ	ी	री	ेरी	0	ल	ा	इ	ब	्	ला	ाइ	इब	ब्	्र	लाइ	ाइब	इब्	ब्र	्रे	लाइब	ाइब्	इब्र	ब्रे	्रेर	लाइब्	ाइब्र	इब्रे	ब्रेर	्रेरी	मूवीज	की	देती	है	I_ASP
देती	0	4	द	दे	देत	ी	ती	ेती	0	द	े	त	ी	_	दे	ेत	ती	ी_	__	देत	ेती	ती_	ी__	___	देती	ेती_	ती__	ी___	____	देती_	ेती__	ती___	ी____	_____	की	लाइब्रेरी	है	और	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	लाइब्रेरी	देती	और	वह	0
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	देती	है	वह	बिगफ्लिक्स	0
वह	1	2	व	वह	NULL	ह	वह	NULL	0	व	ह	_	_	_	वह	ह_	__	__	__	वह_	ह__	___	___	___	वह__	ह___	____	____	____	वह___	ह____	_____	_____	_____	है	और	बिगफ्लिक्स	द्वारा	0
बिगफ्लिक्स	0	10	ब	बि	बिग	स	्स	क्स	0	ब	ि	ग	फ	्	बि	िग	गफ	फ्	्ल	बिग	िगफ	गफ्	फ्ल	्लि	बिगफ	िगफ्	गफ्ल	फ्लि	्लिक	बिगफ्	िगफ्ल	गफ्लि	फ्लिक	्लिक्	और	वह	द्वारा	पावर्ड	0
द्वारा	1	6	द	द्	द्व	ा	रा	ारा	0	द	्	व	ा	र	द्	्व	वा	ार	रा	द्व	्वा	वार	ारा	रा_	द्वा	्वार	वारा	ारा_	रा__	द्वार	्वारा	वारा_	ारा__	रा___	वह	बिगफ्लिक्स	पावर्ड	होती	0
पावर्ड	0	6	प	पा	पाव	ड	्ड	र्ड	0	प	ा	व	र	्	पा	ाव	वर	र्	्ड	पाव	ावर	वर्	र्ड	्ड_	पावर	ावर्	वर्ड	र्ड_	्ड__	पावर्	ावर्ड	वर्ड_	र्ड__	्ड___	बिगफ्लिक्स	द्वारा	होती	है	0
होती	1	4	ह	हो	होत	ी	ती	ोती	0	ह	ो	त	ी	_	हो	ोत	ती	ी_	__	होत	ोती	ती_	ी__	___	होती	ोती_	ती__	ी___	____	होती_	ोती__	ती___	ी____	_____	द्वारा	पावर्ड	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	पावर्ड	होती	NULL	NULL	0
EOL
इसमें	1	5	इ	इस	इसम	ं	ें	में	0	इ	स	म	े	ं	इस	सम	मे	ें	ं_	इसम	समे	में	ें_	ं__	इसमे	समें	में_	ें__	ं___	इसमें	समें_	में__	ें___	ं____	NULL	NULL	विशेष	बेस	0
विशेष	0	5	व	वि	विश	ष	ेष	शेष	0	व	ि	श	े	ष	वि	िश	शे	ेष	ष_	विश	िशे	शेष	ेष_	ष__	विशे	िशेष	शेष_	ेष__	ष___	विशेष	िशेष_	शेष__	ेष___	ष____	NULL	इसमें	बेस	और	0
बेस	0	3	ब	बे	बेस	स	ेस	बेस	0	ब	े	स	_	_	बे	ेस	स_	__	__	बेस	ेस_	स__	___	___	बेस_	ेस__	स___	____	____	बेस__	ेस___	स____	_____	_____	इसमें	विशेष	और	ट्रेबल	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	विशेष	बेस	ट्रेबल	नियंत्रण	0
ट्रेबल	0	6	ट	ट्	ट्र	ल	बल	ेबल	0	ट	्	र	े	ब	ट्	्र	रे	ेब	बल	ट्र	्रे	रेब	ेबल	बल_	ट्रे	्रेब	रेबल	ेबल_	बल__	ट्रेब	्रेबल	रेबल_	ेबल__	बल___	बेस	और	नियंत्रण	है	B_ASP
नियंत्रण	0	8	न	नि	निय	ण	रण	्रण	0	न	ि	य	ं	त	नि	िय	यं	ंत	त्	निय	ियं	यंत	ंत्	त्र	नियं	ियंत	यंत्	ंत्र	त्रण	नियंत	ियंत्	यंत्र	ंत्रण	त्रण_	और	ट्रेबल	है	NULL	I_ASP
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	ट्रेबल	नियंत्रण	NULL	NULL	0
EOL
ज्यादा	0	6	ज	ज्	ज्य	ा	दा	ादा	0	ज	्	य	ा	द	ज्	्य	या	ाद	दा	ज्य	्या	याद	ादा	दा_	ज्या	्याद	यादा	ादा_	दा__	ज्याद	्यादा	यादा_	ादा__	दा___	NULL	NULL	रेजोल्यूशन	वाले	0
रेजोल्यूशन	0	10	र	रे	रेज	न	शन	ूशन	1	र	े	ज	ो	ल	रे	ेज	जो	ोल	ल्	रेज	ेजो	जोल	ोल्	ल्य	रेजो	ेजोल	जोल्	ोल्य	ल्यू	रेजोल	ेजोल्	जोल्य	ोल्यू	ल्यूश	NULL	ज्यादा	वाले	चित्रों	B_ASP
वाले	1	4	व	वा	वाल	े	ले	ाले	0	व	ा	ल	े	_	वा	ाल	ले	े_	__	वाल	ाले	ले_	े__	___	वाले	ाले_	ले__	े___	____	वाले_	ाले__	ले___	े____	_____	ज्यादा	रेजोल्यूशन	चित्रों	के	I_ASP
चित्रों	0	7	च	चि	चित	ं	ों	रों	0	च	ि	त	्	र	चि	ित	त्	्र	रो	चित	ित्	त्र	्रो	रों	चित्	ित्र	त्रो	्रों	रों_	चित्र	ित्रो	त्रों	्रों_	रों__	रेजोल्यूशन	वाले	के	लिए	I_ASP
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	वाले	चित्रों	लिए	आपको	0
लिए	1	3	ल	लि	लिए	ए	िए	लिए	0	ल	ि	ए	_	_	लि	िए	ए_	__	__	लिए	िए_	ए__	___	___	लिए_	िए__	ए___	____	____	लिए__	िए___	ए____	_____	_____	चित्रों	के	आपको	6टैग	0
आपको	0	4	आ	आप	आपक	ो	को	पको	0	आ	प	क	ो	_	आप	पक	को	ो_	__	आपक	पको	को_	ो__	___	आपको	पको_	को__	ो___	____	आपको_	पको__	को___	ो____	_____	के	लिए	6टैग	एप	0
6टैग	0	4	6	6ट	6टै	ग	ैग	टैग	0	6	ट	ै	ग	_	6ट	टै	ैग	ग_	__	6टै	टैग	ैग_	ग__	___	6टैग	टैग_	ैग__	ग___	____	6टैग_	टैग__	ैग___	ग____	_____	लिए	आपको	एप	की	0
एप	0	2	ए	एप	NULL	प	एप	NULL	1	ए	प	_	_	_	एप	प_	__	__	__	एप_	प__	___	___	___	एप__	प___	____	____	____	एप___	प____	_____	_____	_____	आपको	6टैग	की	आवश्यकता	0
